"","c(""Time"", seq(3, 120, 3))","X94","X100","X33","X86","X97","X17","X29","X42","X74","X66","X100.1","X82","X53","X45","X46","X67","X70","X51","X33","X92","X42","X46.1","X13","X100","X50","X48","X30","X52","X65","X77","X84","X65.1","X6","X73","X99","X77.1","X35","X25","X49","X44","X65","X2","X87","X46","X58","X92","X76","X9","X17","X9","X36","X11","X16","X18","X80","X58","X9.1","X36.1","X70","X16.1","X71","X84","X75","X91","X38","X88","X97","X3","X19","X48","X34","X11","X7","X44","X85","X63","X58","X72","X78","X100","X27","X53","X55","X37","X92","X70","X75","X6","X79","X69","X72","X81","X15","X53","X43","X21","X52","X17","X91","X3","X15","X58","X57","X87","X48","X87.1","X60","X43","X74","X95","X68","X51","X59","X73","X15","X75","X39","X22","X78","X19","X20","X14","X17","X63","X86","X9","X1","X52","X20.1","X1.1","X79","X72","X20","X26","X76","X28","X100","X56","X53","X60","X5","X46","X66","X1","X4","X22","X18","X4.1","X14","X2","X46","X56","X71","X54","X36","X34","X58","X4","X73","X95","X89","X63","X33","X98","X27","X68","X69","X82","X92","X65","X31","X23","X50","X30","X95","X36","X62","X54","X19","X10","X41","X29","X15","X56","X27","X32","X85","X24","X55","X16","X33","X89","X48","X73","X21","X97","X28","X77","X76","X51","X75","X57","X100","X14","X31","X27","X23","X71","X26","X6","X26.1","X67","X28","X20","X74","X1","X32","X41","X4","X69","X81","X64","X42","X7","X87","X44","X96","X88","X46","X83","X55","X33","X45","X41","X12","X81","X83.1","X73","X9","X67","X4","X8","X98","X37","X31","X56","X87","X11","X94","X6","X66","X43","X42","X85","X21","X14","X49","X69","X15","X84","X94","X56","X4","X54","X95","X11","X42","X13","X6","X36","X14","X22","X23","X20","X1","X38","X14","X76","X40","X28","X90","X74","X10","X3","X98","X60","X29","X32","X72","X54","X86","X54.1","X6","X61","X46","X5","X40","X68","X44","X42","X21","X76","X78","X40","X27","X95","X28","X45","X45.1","X22","X92","X8","X36","X98","X57","X4","X63","X3","X26","X59","X96","X86","X66","X2","X68","X43","X57","X73","X53","X79","X74","X99","X20","X76","X77","X63","X9","X27","X32","X82","X6","X95","X60","X48","X98","X72","X95.1","X47","X32","X85","X41","X30","X78","X68","X19","X52","X62","X49","X75","X98","X34","X81","X72","X5","X100","X54","X62","X74","X8","X96","X50","X40","X27","X72","X38","X7","X2","X2.1","X65","X44","X62","X40","X72.1","X43","X8","X14","X62","X87","X24","X3","X17","X39","X42","X59","X22","X29","X7","X64","X48","X2","X95","X82","X30","X67","X7.1","X56","X72","X28","X5","X48","X95","X74","X40","X54","X67","X80","X13","X32","X10","X63","X56","X24","X29","X11","X3","X39","X55","X15","X22","X96","X33","X2","X47","X60","X63","X50","X14","X40","X30","X11","X73","X72","X53","X13","X86","X84","X15","X22","X15.1","X31","X55","X18","X30","X33","X55.1","X88","X20","X2","X96","X26","X5","X57","X51","X30","X47","X32","X59","X37","X92","X80","X67","X12","X6","X11","X49","X79","X26","X45","X4","X42","X65","X15","X84","X21","X40","X61","X56","X29","X37","X76","X78","X71","X1","X18","X35","X82","X53","X47","X16","X32","X42","X10","X6","X79","X85","X42","X16","X44","X70","X32","X21","X32.1","X39","X49","X12","X2","X11","X51","X25","X70","X69","X27","X61","X88","X84","X15","X58","X35","X2","X9","X6","X21","X68","X33","X37","X97","X47","X74","X68.1","X10","X62","X8","X26","X50","X28","X46","X59","X41","X60","X99","X61","X20","X29","X9","X98","X51","X91","X55","X79","X45","X35","X34","X100","X95","X96","X83","X30","X93","X48","X98","X28","X69","X35","X36","X25","X27","X81","X83","X48","X42","X50","X46","X80","X17","X7","X85","X93","X57","X82","X66","X27","X40","X10","X42","X55","X4","X64","X89","X6","X27.1","X67","X48","X81","X29","X62","X50","X89","X63","X30","X44","X13","X54","X89","X86","X93","X17","X75","X6","X45","X79","X24","X23","X56","X38","X82","X57","X72","X7","X89","X86","X100","X16","X87","X4","X72.1","X42","X27","X33","X43","X8","X67","X92","X87","X79","X18","X31","X93","X58","X29","X68","X13","X75","X66","X48","X36","X63","X23","X59","X77","X26","X13","X29","X95","X47","X2","X16","X30","X5","X37","X30.1","X20","X85","X56","X76","X54","X96","X56.1","X69","X75","X18","X64","X26","X9","X8","X9","X60","X28","X87","X58","X46","X90","X35","X4","X40","X38","X22","X77","X58","X32","X22","X75","X76","X85","X40","X26","X91","X42","X29","X34","X49","X89","X34.1","X53","X68","X64","X77","X63","X63.1","X21","X30","X52","X5","X8","X48","X57","X53","X2","X84","X45","X44","X49","X46","X19","X23","X8","X32","X24","X83","X27","X68","X84","X77","X80","X44","X80","X40","X1","X20","X55","X66","X46","X39","X52","X14","X17","X87","X31","X16","X75","X36","X78","X73","X30","X6","X31.1","X84","X43","X87","X46","X89","X1","X93","X90","X56","X49","X50","X31","X17","X7","X10","X80","X17","X21","X68","X87","X71","X65","X46","X94","X76","X22","X1","X16","X94","X19","X7","X68","X74","X46","X96","X9","X92","X61","X23","X99","X69","X37","X89","X14","X53","X24","X34","X87","X40","X47","X64","X81","X91","X15","X42","X100","X32","X76","X72","X85","X68","X25","X53","X65","X59","X32","X25","X44","X49","X23","X77","X8","X32.1","X7","X8.1","X46","X97","X95","X6","X17","X54","X23","X88","X54.1","X82","X55","X74","X42","X97","X22","X100","X67","X31","X58","X26","X50","X93","X61","X27","X100","X10","X21","X92","X10.1","X32","X14","X72","X55","X91","X12","X40","X58","X62","X98","X6","X2","X56","X1","X40","X71","X98.1","X55","X14","X50","X67","X46","X51","X21","X97","X82","X67.1","X96","X93","X97.1","X81","X55","X12","X93","X26","X86","X56","X20","X52","X52.1","X82","X81","X19","X83","X59","X61","X35","X94","X38","X11","X21","X39","X75","X65","X93","X66","X79","X74","X49","X49.1","X95","X51","X44","X60","X58","X73","X63","X10","X31","X17","X63","X49","X26","X46","X31.1","X70","X91","X52","X79","X79","X14","X61","X87","X1","X10","X33","X79.1","X19","X60","X86","X91","X10","X51","X67","X17","X83","X42","X22","X23","X27","X68","X63","X88","X37","X59","X52","X7","X4","X80","X53","X64","X63","X32","X89","X5","X71","X7","X50","X23","X63","X51","X59","X27","X38","X59.1","X45","X92","X55","X55.1","X10","X58","X80","X48","X92","X69","X68","X78","X91","X43","X33","X60","X47","X71","X88","X86","X31","X1","X1.1","X58","X48","X2","X47","X84","X43","X17","X72","X83","X12","X99","X30","X92","X61","X18","X23","X44","X42","X27","X9","X78","X45","X55","X26","X53","X36","X72","X1","X93","X83","X98","X41","X33","X54","X75","X45","X7","X50","X89","X7","X90","X82","X88","X14","X64","X60","X43","X60.1","X83","X26","X30","X80","X91","X1","X100","X33","X72","X61","X46","X54","X35","X94","X17","X70","X53","X30","X39","X32","X1","X57","X5","X99","X12","X5.1","X79","X21","X33","X73","X65","X57","X99","X56","X25","X86","X62","X87","X27","X47","X83","X48","X23","X25","X56","X83.1","X18","X18.1","X26","X99","X99.1","X70","X57","X91","X11","X73","X24","X67","X55","X37","X51","X84","X92","X64","X85","X27","X76","X6","X35","X36","X92","X66","X8","X83","X94","X100","X33","X67","X70","X21","X8","X100.1","X62","X11","X25","X5","X21.1","X10","X19","X78","X72","X73","X92","X28","X79","X52","X63","X49","X72.1","X41","X38","X46","X62","X20","X74","X36","X34","X34.1","X28","X20.1","X95","X71","X81","X25","X84","X42","X3","X79","X83","X47","X28","X12","X45","X47","X81","X7","X54","X96","X57","X91","X66","X36","X50","X66.1","X15"
"1","Time","Set1","Set1","Set1","Set1","Set1","Set1","Set1","Set1","Set1","Set1","Set1","Set1","Set2","Set2","Set2","Set2","Set2","Set2","Set2","Set2","Set2","Set2","Set2","Set2","Set3","Set3","Set3","Set3","Set3","Set3","Set3","Set3","Set3","Set3","Set3","Set3","Set4","Set4","Set4","Set4","Set4","Set4","Set4","Set4","Set4","Set4","Set4","Set4","Set5","Set5","Set5","Set5","Set5","Set5","Set5","Set5","Set5","Set5","Set5","Set5","Set6","Set6","Set6","Set6","Set6","Set6","Set6","Set6","Set6","Set6","Set6","Set6","Set7","Set7","Set7","Set7","Set7","Set7","Set7","Set7","Set7","Set7","Set7","Set7","Set8","Set8","Set8","Set8","Set8","Set8","Set8","Set8","Set8","Set8","Set8","Set8","Set9","Set9","Set9","Set9","Set9","Set9","Set9","Set9","Set9","Set9","Set9","Set9","Set10","Set10","Set10","Set10","Set10","Set10","Set10","Set10","Set10","Set10","Set10","Set10","Set11","Set11","Set11","Set11","Set11","Set11","Set11","Set11","Set11","Set11","Set11","Set11","Set12","Set12","Set12","Set12","Set12","Set12","Set12","Set12","Set12","Set12","Set12","Set12","Set13","Set13","Set13","Set13","Set13","Set13","Set13","Set13","Set13","Set13","Set13","Set13","Set14","Set14","Set14","Set14","Set14","Set14","Set14","Set14","Set14","Set14","Set14","Set14","Set15","Set15","Set15","Set15","Set15","Set15","Set15","Set15","Set15","Set15","Set15","Set15","Set16","Set16","Set16","Set16","Set16","Set16","Set16","Set16","Set16","Set16","Set16","Set16","Set17","Set17","Set17","Set17","Set17","Set17","Set17","Set17","Set17","Set17","Set17","Set17","Set18","Set18","Set18","Set18","Set18","Set18","Set18","Set18","Set18","Set18","Set18","Set18","Set19","Set19","Set19","Set19","Set19","Set19","Set19","Set19","Set19","Set19","Set19","Set19","Set20","Set20","Set20","Set20","Set20","Set20","Set20","Set20","Set20","Set20","Set20","Set20","Set21","Set21","Set21","Set21","Set21","Set21","Set21","Set21","Set21","Set21","Set21","Set21","Set22","Set22","Set22","Set22","Set22","Set22","Set22","Set22","Set22","Set22","Set22","Set22","Set23","Set23","Set23","Set23","Set23","Set23","Set23","Set23","Set23","Set23","Set23","Set23","Set24","Set24","Set24","Set24","Set24","Set24","Set24","Set24","Set24","Set24","Set24","Set24","Set25","Set25","Set25","Set25","Set25","Set25","Set25","Set25","Set25","Set25","Set25","Set25","Set26","Set26","Set26","Set26","Set26","Set26","Set26","Set26","Set26","Set26","Set26","Set26","Set27","Set27","Set27","Set27","Set27","Set27","Set27","Set27","Set27","Set27","Set27","Set27","Set28","Set28","Set28","Set28","Set28","Set28","Set28","Set28","Set28","Set28","Set28","Set28","Set29","Set29","Set29","Set29","Set29","Set29","Set29","Set29","Set29","Set29","Set29","Set29","Set30","Set30","Set30","Set30","Set30","Set30","Set30","Set30","Set30","Set30","Set30","Set30","Set31","Set31","Set31","Set31","Set31","Set31","Set31","Set31","Set31","Set31","Set31","Set31","Set32","Set32","Set32","Set32","Set32","Set32","Set32","Set32","Set32","Set32","Set32","Set32","Set33","Set33","Set33","Set33","Set33","Set33","Set33","Set33","Set33","Set33","Set33","Set33","Set34","Set34","Set34","Set34","Set34","Set34","Set34","Set34","Set34","Set34","Set34","Set34","Set35","Set35","Set35","Set35","Set35","Set35","Set35","Set35","Set35","Set35","Set35","Set35","Set36","Set36","Set36","Set36","Set36","Set36","Set36","Set36","Set36","Set36","Set36","Set36","Set37","Set37","Set37","Set37","Set37","Set37","Set37","Set37","Set37","Set37","Set37","Set37","Set38","Set38","Set38","Set38","Set38","Set38","Set38","Set38","Set38","Set38","Set38","Set38","Set39","Set39","Set39","Set39","Set39","Set39","Set39","Set39","Set39","Set39","Set39","Set39","Set40","Set40","Set40","Set40","Set40","Set40","Set40","Set40","Set40","Set40","Set40","Set40","Set41","Set41","Set41","Set41","Set41","Set41","Set41","Set41","Set41","Set41","Set41","Set41","Set42","Set42","Set42","Set42","Set42","Set42","Set42","Set42","Set42","Set42","Set42","Set42","Set43","Set43","Set43","Set43","Set43","Set43","Set43","Set43","Set43","Set43","Set43","Set43","Set44","Set44","Set44","Set44","Set44","Set44","Set44","Set44","Set44","Set44","Set44","Set44","Set45","Set45","Set45","Set45","Set45","Set45","Set45","Set45","Set45","Set45","Set45","Set45","Set46","Set46","Set46","Set46","Set46","Set46","Set46","Set46","Set46","Set46","Set46","Set46","Set47","Set47","Set47","Set47","Set47","Set47","Set47","Set47","Set47","Set47","Set47","Set47","Set48","Set48","Set48","Set48","Set48","Set48","Set48","Set48","Set48","Set48","Set48","Set48","Set49","Set49","Set49","Set49","Set49","Set49","Set49","Set49","Set49","Set49","Set49","Set49","Set50","Set50","Set50","Set50","Set50","Set50","Set50","Set50","Set50","Set50","Set50","Set50","Set51","Set51","Set51","Set51","Set51","Set51","Set51","Set51","Set51","Set51","Set51","Set51","Set52","Set52","Set52","Set52","Set52","Set52","Set52","Set52","Set52","Set52","Set52","Set52","Set53","Set53","Set53","Set53","Set53","Set53","Set53","Set53","Set53","Set53","Set53","Set53","Set54","Set54","Set54","Set54","Set54","Set54","Set54","Set54","Set54","Set54","Set54","Set54","Set55","Set55","Set55","Set55","Set55","Set55","Set55","Set55","Set55","Set55","Set55","Set55","Set56","Set56","Set56","Set56","Set56","Set56","Set56","Set56","Set56","Set56","Set56","Set56","Set57","Set57","Set57","Set57","Set57","Set57","Set57","Set57","Set57","Set57","Set57","Set57","Set58","Set58","Set58","Set58","Set58","Set58","Set58","Set58","Set58","Set58","Set58","Set58","Set59","Set59","Set59","Set59","Set59","Set59","Set59","Set59","Set59","Set59","Set59","Set59","Set60","Set60","Set60","Set60","Set60","Set60","Set60","Set60","Set60","Set60","Set60","Set60","Set61","Set61","Set61","Set61","Set61","Set61","Set61","Set61","Set61","Set61","Set61","Set61","Set62","Set62","Set62","Set62","Set62","Set62","Set62","Set62","Set62","Set62","Set62","Set62","Set63","Set63","Set63","Set63","Set63","Set63","Set63","Set63","Set63","Set63","Set63","Set63","Set64","Set64","Set64","Set64","Set64","Set64","Set64","Set64","Set64","Set64","Set64","Set64","Set65","Set65","Set65","Set65","Set65","Set65","Set65","Set65","Set65","Set65","Set65","Set65","Set66","Set66","Set66","Set66","Set66","Set66","Set66","Set66","Set66","Set66","Set66","Set66","Set67","Set67","Set67","Set67","Set67","Set67","Set67","Set67","Set67","Set67","Set67","Set67","Set68","Set68","Set68","Set68","Set68","Set68","Set68","Set68","Set68","Set68","Set68","Set68","Set69","Set69","Set69","Set69","Set69","Set69","Set69","Set69","Set69","Set69","Set69","Set69","Set70","Set70","Set70","Set70","Set70","Set70","Set70","Set70","Set70","Set70","Set70","Set70","Set71","Set71","Set71","Set71","Set71","Set71","Set71","Set71","Set71","Set71","Set71","Set71","Set72","Set72","Set72","Set72","Set72","Set72","Set72","Set72","Set72","Set72","Set72","Set72","Set73","Set73","Set73","Set73","Set73","Set73","Set73","Set73","Set73","Set73","Set73","Set73","Set74","Set74","Set74","Set74","Set74","Set74","Set74","Set74","Set74","Set74","Set74","Set74","Set75","Set75","Set75","Set75","Set75","Set75","Set75","Set75","Set75","Set75","Set75","Set75","Set76","Set76","Set76","Set76","Set76","Set76","Set76","Set76","Set76","Set76","Set76","Set76","Set77","Set77","Set77","Set77","Set77","Set77","Set77","Set77","Set77","Set77","Set77","Set77","Set78","Set78","Set78","Set78","Set78","Set78","Set78","Set78","Set78","Set78","Set78","Set78","Set79","Set79","Set79","Set79","Set79","Set79","Set79","Set79","Set79","Set79","Set79","Set79","Set80","Set80","Set80","Set80","Set80","Set80","Set80","Set80","Set80","Set80","Set80","Set80","Set81","Set81","Set81","Set81","Set81","Set81","Set81","Set81","Set81","Set81","Set81","Set81","Set82","Set82","Set82","Set82","Set82","Set82","Set82","Set82","Set82","Set82","Set82","Set82","Set83","Set83","Set83","Set83","Set83","Set83","Set83","Set83","Set83","Set83","Set83","Set83","Set84","Set84","Set84","Set84","Set84","Set84","Set84","Set84","Set84","Set84","Set84","Set84","Set85","Set85","Set85","Set85","Set85","Set85","Set85","Set85","Set85","Set85","Set85","Set85","Set86","Set86","Set86","Set86","Set86","Set86","Set86","Set86","Set86","Set86","Set86","Set86","Set87","Set87","Set87","Set87","Set87","Set87","Set87","Set87","Set87","Set87","Set87","Set87","Set88","Set88","Set88","Set88","Set88","Set88","Set88","Set88","Set88","Set88","Set88","Set88","Set89","Set89","Set89","Set89","Set89","Set89","Set89","Set89","Set89","Set89","Set89","Set89","Set90","Set90","Set90","Set90","Set90","Set90","Set90","Set90","Set90","Set90","Set90","Set90","Set91","Set91","Set91","Set91","Set91","Set91","Set91","Set91","Set91","Set91","Set91","Set91","Set92","Set92","Set92","Set92","Set92","Set92","Set92","Set92","Set92","Set92","Set92","Set92","Set93","Set93","Set93","Set93","Set93","Set93","Set93","Set93","Set93","Set93","Set93","Set93","Set94","Set94","Set94","Set94","Set94","Set94","Set94","Set94","Set94","Set94","Set94","Set94","Set95","Set95","Set95","Set95","Set95","Set95","Set95","Set95","Set95","Set95","Set95","Set95","Set96","Set96","Set96","Set96","Set96","Set96","Set96","Set96","Set96","Set96","Set96","Set96","Set97","Set97","Set97","Set97","Set97","Set97","Set97","Set97","Set97","Set97","Set97","Set97","Set98","Set98","Set98","Set98","Set98","Set98","Set98","Set98","Set98","Set98","Set98","Set98","Set99","Set99","Set99","Set99","Set99","Set99","Set99","Set99","Set99","Set99","Set99","Set99","Set100","Set100","Set100","Set100","Set100","Set100","Set100","Set100","Set100","Set100","Set100","Set100"
